id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
276,California Ave & North Ave,6,11,41.91044,-87.6972,In Service,1,IN_SERVICE,5,California Ave & North Ave,,Chicago,60647,,,False,2019-02-01 11:09:32,K3_FULL,13258,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
98,LaSalle St & Washington St,11,15,41.882664,-87.63253,In Service,1,IN_SERVICE,3,LaSalle St & Washington St,,Chicago,60602,,,False,2019-02-01 11:12:44,K3_FULL,13006,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
74,Kingsbury St & Erie St,22,23,41.893626,-87.641527,In Service,1,IN_SERVICE,1,Kingsbury St & Erie St,,Chicago,60654,511 W Erie St,,False,2019-02-01 11:10:34,K3_FULL,13265,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
31,Franklin St & Chicago Ave,12,23,41.896776,-87.635633,In Service,1,IN_SERVICE,10,Franklin St & Chicago Ave,,Chicago,60654,805 N. Franklin St,,False,2019-02-01 11:12:19,K3_FULL,13017,True
111,Sedgwick St & Huron St,3,27,41.894666,-87.638437,In Service,1,IN_SERVICE,24,Sedgwick St & Huron St,,Chicago,60654,,,False,2019-02-01 11:13:56,K3_FULL,13052,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
288,Larrabee St & Armitage Ave,9,15,41.918084,-87.643749,In Service,1,IN_SERVICE,6,Larrabee St & Armitage Ave,,Chicago,60614,Off Street,,False,2019-02-01 11:14:07,K3_FULL,13184,True
294,Broadway & Berwyn Ave,14,15,41.978353,-87.659753,In Service,1,IN_SERVICE,1,Broadway & Berwyn Ave,,Chicago,60640,,,False,2019-02-01 11:14:55,K3_FULL,13109,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
283,LaSalle St & Jackson Blvd,17,35,41.878166,-87.631929,In Service,1,IN_SERVICE,18,LaSalle St & Jackson Blvd,,Chicago,60604,,,False,2019-02-01 11:13:15,K3_FULL,13032,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
47,State St & Kinzie St,23,31,41.889187,-87.627754,In Service,1,IN_SERVICE,8,State St & Kinzie St,,Chicago,60654,5 E Kinzie St,,False,2019-02-01 11:14:58,K3_FULL,13050,True
50,Clark St & Congress Pkwy,22,35,41.8759326655,-87.6305845355,In Service,1,IN_SERVICE,13,Clark St & Congress Pkwy,,Chicago,60605,,,False,2019-02-01 11:13:04,K3_FULL,13009,True
296,Broadway & Belmont Ave,7,19,41.940106,-87.645451,In Service,1,IN_SERVICE,12,Broadway & Belmont Ave,,Chicago,60634,,,False,2019-02-01 11:13:07,K3_FULL,13277,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
91,Clinton St & Washington Blvd,10,31,41.88338,-87.64117,In Service,1,IN_SERVICE,19,Clinton St & Washington Blvd,,Chicago,60661,109 N Clinton St,,False,2019-02-01 11:15:31,K3_FULL,13010,True
134,Peoria St & Jackson Blvd,5,19,41.877749,-87.649633,In Service,1,IN_SERVICE,14,Peoria St & Jackson Blvd,,Chicago,60607,,,False,2019-02-01 11:16:31,K3_FULL,13158,True
462,Winchester (Ravenswood) Ave & Balmoral Ave,3,15,41.979762,-87.67753,In Service,1,IN_SERVICE,12,Winchester (Ravenswood) Ave & Balmoral Ave,,Chicago,60640,,,False,2019-02-01 11:16:23,K3_FULL,15579,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
59,Wabash Ave & Roosevelt Rd,13,23,41.867227,-87.625961,In Service,1,IN_SERVICE,10,Wabash Ave & Roosevelt Rd,,Chicago,60605,1210 S Wabash Ave,,False,2019-02-01 11:17:26,K3_FULL,13031,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
462,Winchester (Ravenswood) Ave & Balmoral Ave,5,15,41.979762,-87.67753,In Service,1,IN_SERVICE,10,Winchester (Ravenswood) Ave & Balmoral Ave,,Chicago,60640,,,False,2019-02-01 11:16:23,K3_FULL,15579,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
168,Michigan Ave & 14th St,18,19,41.864059,-87.623727,In Service,1,IN_SERVICE,1,Michigan Ave & 14th St,,Chicago ,60605,,,False,2019-02-01 11:17:56,K3_FULL,13310,True
287,Franklin St & Monroe St,10,27,41.880317,-87.635185,In Service,1,IN_SERVICE,17,Franklin St & Monroe St,,Chicago,60606,,,False,2019-02-01 11:19:44,K3_FULL,13057,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
636,Orleans St & Hubbard St (*),5,12,41.890028,-87.636618,In Service,1,IN_SERVICE,6,Orleans St & Hubbard St (*),,Chicago,60654,,,False,2019-02-01 11:18:03,K3_FULL,18005,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
185,Stave St & Armitage Ave,3,11,41.917741,-87.691392,In Service,1,IN_SERVICE,8,Stave St & Armitage Ave,,Chicago,60647,,,False,2019-02-01 11:17:56,K3_FULL,13266,True
462,Winchester (Ravenswood) Ave & Balmoral Ave,6,15,41.979762,-87.67753,In Service,1,IN_SERVICE,9,Winchester (Ravenswood) Ave & Balmoral Ave,,Chicago,60640,,,False,2019-02-01 11:20:58,K3_FULL,15579,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
26,McClurg Ct & Illinois St,25,31,41.890359,-87.617532,In Service,1,IN_SERVICE,5,McClurg Ct & Illinois St,,Chicago,60611,,,False,2019-02-01 11:20:41,K3_FULL,13051,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
198,Green St & Madison St,15,27,41.881892,-87.648789,In Service,1,IN_SERVICE,11,Green St & Madison St,,Chicago,60661,,,False,2019-02-01 11:22:15,K3_FULL,13159,True
636,Orleans St & Hubbard St (*),4,12,41.890028,-87.636618,In Service,1,IN_SERVICE,7,Orleans St & Hubbard St (*),,Chicago,60654,,,False,2019-02-01 11:22:29,K3_FULL,18005,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
98,LaSalle St & Washington St,10,15,41.882664,-87.63253,In Service,1,IN_SERVICE,4,LaSalle St & Washington St,,Chicago,60602,,,False,2019-02-01 11:21:51,K3_FULL,13006,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
32,Racine Ave & Congress Pkwy,1,19,41.87464,-87.65703,In Service,1,IN_SERVICE,18,Racine Ave & Congress Pkwy,,Chicago,60607,550 S. Racine,,False,2019-02-01 11:23:14,K3_FULL,13076,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
5,State St & Harrison St,7,23,41.874053,-87.627716,In Service,1,IN_SERVICE,16,State St & Harrison St,,Chicago,60605,620 S. State St.,,False,2019-02-01 11:24:36,K3_FULL,13030,True
176,Clark St & Elm St,11,39,41.902973,-87.63128,In Service,1,IN_SERVICE,27,Clark St & Elm St,,Chicago ,60610,,,False,2019-02-01 11:24:44,K3_FULL,13349,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
51,Clark St & Randolph St,33,39,41.884576228,-87.63188991,In Service,1,IN_SERVICE,6,Clark St & Randolph St,,Chicago,60601,120 W. Randolph St.,,False,2019-02-01 11:22:25,K3_FULL,13005,True
66,Clinton St & Lake St,19,23,41.885637,-87.641823,In Service,1,IN_SERVICE,3,Clinton St & Lake St,,Chicago,60661,,,False,2019-02-01 11:23:49,K3_FULL,13021,True
229,Southport Ave & Roscoe St,12,19,41.943739,-87.66402,In Service,1,IN_SERVICE,7,Southport Ave & Roscoe St,,Chicago,60657,,,False,2019-02-01 11:21:24,K3_FULL,13071,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
5,State St & Harrison St,6,23,41.874053,-87.627716,In Service,1,IN_SERVICE,17,State St & Harrison St,,Chicago,60605,620 S. State St.,,False,2019-02-01 11:24:36,K3_FULL,13030,True
75,Canal St & Jackson Blvd,17,39,41.877245,-87.639366,In Service,1,IN_SERVICE,22,Canal St & Jackson Blvd,,Chicago,60661,,,False,2019-02-01 11:24:45,K3_FULL,13138,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
80,Aberdeen St & Monroe St,7,19,41.880419,-87.655519,In Service,1,IN_SERVICE,12,Aberdeen St & Monroe St,,Chicago,60607,,,False,2019-02-01 11:25:16,K3_FULL,13156,True
91,Clinton St & Washington Blvd,11,31,41.88338,-87.64117,In Service,1,IN_SERVICE,18,Clinton St & Washington Blvd,,Chicago,60661,109 N Clinton St,,False,2019-02-01 11:24:27,K3_FULL,13010,True
232,Pine Grove Ave & Waveland Ave,17,23,41.949275,-87.646303,In Service,1,IN_SERVICE,5,Pine Grove Ave & Waveland Ave,,Chicago,60613,,,False,2019-02-01 11:24:00,K3_FULL,13273,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
47,State St & Kinzie St,24,31,41.889187,-87.627754,In Service,1,IN_SERVICE,7,State St & Kinzie St,,Chicago,60654,5 E Kinzie St,,False,2019-02-01 11:28:47,K3_FULL,13050,True
91,Clinton St & Washington Blvd,12,31,41.88338,-87.64117,In Service,1,IN_SERVICE,17,Clinton St & Washington Blvd,,Chicago,60661,109 N Clinton St,,False,2019-02-01 11:28:49,K3_FULL,13010,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
192,Canal St & Adams St,23,47,41.879255,-87.639904,In Service,1,IN_SERVICE,24,Canal St & Adams St,,Chicago,60661,,,False,2019-02-01 11:29:12,K3_FULL,13011,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
210,Ashland Ave & Division St,12,27,41.90345,-87.667747,In Service,1,IN_SERVICE,15,Ashland Ave & Division St,,Chicago,60622,,,False,2019-02-01 11:29:05,K3_FULL,13061,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
91,Clinton St & Washington Blvd,13,31,41.88338,-87.64117,In Service,1,IN_SERVICE,16,Clinton St & Washington Blvd,,Chicago,60661,109 N Clinton St,,False,2019-02-01 11:28:49,K3_FULL,13010,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
37,Dearborn St & Adams St,16,19,41.8793563587,-87.6297910363,In Service,1,IN_SERVICE,3,Dearborn St & Adams St,,Chicago,60603,59 W. Adams St ,,False,2019-02-01 11:31:50,K3_FULL,13020,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
55,Halsted St & Roosevelt Rd,14,23,41.867324,-87.648625,In Service,1,IN_SERVICE,9,Halsted St & Roosevelt Rd,,Chicago,60608,850 W Roosevelt Rd,,False,2019-02-01 11:32:48,K3_FULL,13166,True
91,Clinton St & Washington Blvd,13,31,41.88338,-87.64117,In Service,1,IN_SERVICE,15,Clinton St & Washington Blvd,,Chicago,60661,109 N Clinton St,,False,2019-02-01 11:28:49,K3_FULL,13010,True
174,Canal St & Madison St,8,35,41.882091,-87.639833,In Service,1,IN_SERVICE,27,Canal St & Madison St,,Chicago ,60606,,,False,2019-02-01 11:31:47,K3_FULL,13341,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
26,McClurg Ct & Illinois St,24,31,41.890359,-87.617532,In Service,1,IN_SERVICE,6,McClurg Ct & Illinois St,,Chicago,60611,,,False,2019-02-01 11:29:33,K3_FULL,13051,True
41,Federal St & Polk St,10,19,41.87207763285,-87.6295437729,In Service,1,IN_SERVICE,9,Federal St & Polk St,,Chicago,60605,,,False,2019-02-01 11:31:44,K3_FULL,15543,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
191,Canal St & Monroe St (*),16,28,41.880381,-87.639507,In Service,1,IN_SERVICE,12,Canal St & Monroe St (*),,Chicago,60661,,,False,2019-02-01 11:31:27,K3_FULL,13056,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
91,Clinton St & Washington Blvd,14,31,41.88338,-87.64117,In Service,1,IN_SERVICE,14,Clinton St & Washington Blvd,,Chicago,60661,109 N Clinton St,,False,2019-02-01 11:33:13,K3_FULL,13010,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
38,Clark St & Lake St,16,27,41.88602082773,-87.6308760584,In Service,1,IN_SERVICE,10,Clark St & Lake St,,Chicago,60601,,,False,2019-02-01 11:30:29,K3_FULL,15547,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
33,State St & Van Buren St,21,27,41.877181,-87.627844,In Service,1,IN_SERVICE,6,State St & Van Buren St,,Chicago,60604,360 S State St,,False,2019-02-01 11:33:34,K3_FULL,13003,True
91,Clinton St & Washington Blvd,15,31,41.88338,-87.64117,In Service,1,IN_SERVICE,13,Clinton St & Washington Blvd,,Chicago,60661,109 N Clinton St,,False,2019-02-01 11:33:13,K3_FULL,13010,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
91,Clinton St & Washington Blvd,16,31,41.88338,-87.64117,In Service,1,IN_SERVICE,12,Clinton St & Washington Blvd,,Chicago,60661,109 N Clinton St,,False,2019-02-01 11:33:13,K3_FULL,13010,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
237,MLK Jr Dr & 29th St,13,19,41.842052,-87.617,In Service,1,IN_SERVICE,6,MLK Jr Dr & 29th St,,Chicago,60616,,,False,2019-02-01 11:34:10,K3_FULL,13214,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
38,Clark St & Lake St,15,27,41.88602082773,-87.6308760584,In Service,1,IN_SERVICE,11,Clark St & Lake St,,Chicago,60601,,,False,2019-02-01 11:35:03,K3_FULL,15547,True
241,Morgan St & Polk St,11,19,41.871737,-87.65103,In Service,1,IN_SERVICE,8,Morgan St & Polk St,,Chicago ,60607,,,False,2019-02-01 11:35:29,K3_FULL,13168,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
66,Clinton St & Lake St,18,23,41.885637,-87.641823,In Service,1,IN_SERVICE,4,Clinton St & Lake St,,Chicago,60661,,,False,2019-02-01 11:38:41,K3_FULL,13021,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
502,California Ave & Altgeld St,8,15,41.92669,-87.697668,In Service,1,IN_SERVICE,7,California Ave & Altgeld St,,Chicago,60647,,,False,2019-02-01 11:37:56,K3_FULL,15646,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
264,Stetson Ave & South Water St,13,19,41.886835,-87.62232,In Service,1,IN_SERVICE,5,Stetson Ave & South Water St,,Chicago,60601,,,False,2019-02-01 11:42:25,K3_FULL,13048,True
420,Ellis Ave & 55th St,19,19,41.79430062054,-87.6014497734,In Service,1,IN_SERVICE,0,Ellis Ave & 55th St,,Chicago,60637,,,False,2019-02-01 11:39:09,K3_FULL,15475,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
47,State St & Kinzie St,25,31,41.889187,-87.627754,In Service,1,IN_SERVICE,6,State St & Kinzie St,,Chicago,60654,5 E Kinzie St,,False,2019-02-01 11:42:27,K3_FULL,13050,True
68,Clinton St & Tilden St,15,23,41.875885,-87.640795,In Service,1,IN_SERVICE,7,Clinton St & Tilden St,,Chicago,60607,520 W Tilden St,,False,2019-02-01 11:34:29,K3_FULL,13037,True
98,LaSalle St & Washington St,11,15,41.882664,-87.63253,In Service,1,IN_SERVICE,3,LaSalle St & Washington St,,Chicago,60602,,,False,2019-02-01 11:40:01,K3_FULL,13006,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
43,Michigan Ave & Washington St,2,43,41.8838927658,-87.6246491409,In Service,1,IN_SERVICE,40,Michigan Ave & Washington St,,Chicago,60602,120 N Michigan,,False,2019-02-01 11:42:37,K3_FULL,13001,True
304,Broadway & Waveland Ave,3,15,41.949074,-87.648636,In Service,1,IN_SERVICE,12,Broadway & Waveland Ave,,Chicago,60613,,,False,2019-02-01 11:39:47,K3_FULL,13325,True
331,Halsted St & Clybourn Ave (*),9,28,41.909668,-87.648128,In Service,1,IN_SERVICE,18,Halsted St & Clybourn Ave (*),,Chicago,60642,,,False,2019-02-01 11:42:31,K3_FULL,13176,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
108,Halsted St & Polk St,15,19,41.87184,-87.64664,In Service,1,IN_SERVICE,4,Halsted St & Polk St,,Chicago,60607,,,False,2019-02-01 11:44:10,K3_FULL,13027,True
304,Broadway & Waveland Ave,4,15,41.949074,-87.648636,In Service,1,IN_SERVICE,11,Broadway & Waveland Ave,,Chicago,60613,,,False,2019-02-01 11:44:11,K3_FULL,13325,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
190,Southport Ave & Wrightwood Ave,11,15,41.928773,-87.663913,In Service,1,IN_SERVICE,4,Southport Ave & Wrightwood Ave,,Chicago,60614,,,False,2019-02-01 11:43:42,K3_FULL,13298,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
26,McClurg Ct & Illinois St,25,31,41.890359,-87.617532,In Service,1,IN_SERVICE,5,McClurg Ct & Illinois St,,Chicago,60611,,,False,2019-02-01 11:42:58,K3_FULL,13051,True
148,State St & 33rd St,11,15,41.834734,-87.625813,In Service,1,IN_SERVICE,4,State St & 33rd St,,Chicago ,60616,,,False,2019-02-01 11:44:22,K3_FULL,13216,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
81,Daley Center Plaza,9,39,41.884241,-87.629634,In Service,1,IN_SERVICE,30,Daley Center Plaza,,Chicago,60601,,,False,2019-02-01 11:43:56,K3_FULL,13023,True
98,LaSalle St & Washington St,10,15,41.882664,-87.63253,In Service,1,IN_SERVICE,4,LaSalle St & Washington St,,Chicago,60602,,,False,2019-02-01 11:44:35,K3_FULL,13006,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
43,Michigan Ave & Washington St,3,43,41.8838927658,-87.6246491409,In Service,1,IN_SERVICE,39,Michigan Ave & Washington St,,Chicago,60602,120 N Michigan,,False,2019-02-01 11:46:55,K3_FULL,13001,True
174,Canal St & Madison St,9,35,41.882091,-87.639833,In Service,1,IN_SERVICE,26,Canal St & Madison St,,Chicago ,60606,,,False,2019-02-01 11:45:26,K3_FULL,13341,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
40,LaSalle St & Adams St,4,15,41.87934437346,-87.6319852213,In Service,1,IN_SERVICE,11,LaSalle St & Adams St,,Chicago,60603,,,False,2019-02-01 11:45:07,K3_FULL,15537,True
57,Clinton St & Roosevelt Rd,9,15,41.8671177825,-87.6410879593,In Service,1,IN_SERVICE,6,Clinton St & Roosevelt Rd,,Chicago,60607,559 W Roosevelt Rd,,False,2019-02-01 11:45:47,K3_FULL,13327,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
240,Sheridan Rd & Irving Park Rd,18,27,41.954245,-87.654406,In Service,1,IN_SERVICE,9,Sheridan Rd & Irving Park Rd,,Chicago,60613,,,False,2019-02-01 11:46:29,K3_FULL,13063,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
107,Desplaines St & Jackson Blvd,20,27,41.878287,-87.643909,In Service,1,IN_SERVICE,7,Desplaines St & Jackson Blvd,,Chicago,60661,,,False,2019-02-01 11:45:37,K3_FULL,15539,True
322,Kimbark Ave & 53rd St,17,19,41.799568,-87.594747,In Service,1,IN_SERVICE,2,Kimbark Ave & 53rd St,,Chicago,60615,,,False,2019-02-01 11:48:47,K3_FULL,13397,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
93,Sheffield Ave & Willow St,8,15,41.913688,-87.652855,In Service,1,IN_SERVICE,7,Sheffield Ave & Willow St,,Chicago,60614,1740 N Sheffield Ave,,False,2019-02-01 11:47:02,K3_FULL,13190,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
53,Wells St & Huron St,17,27,41.894722,-87.634362,In Service,1,IN_SERVICE,10,Wells St & Huron St,,Chicago,60654,,,False,2019-02-01 11:50:08,K3_FULL,13064,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
81,Daley Center Plaza,10,39,41.884241,-87.629634,In Service,1,IN_SERVICE,29,Daley Center Plaza,,Chicago,60601,,,False,2019-02-01 11:48:11,K3_FULL,13023,True
91,Clinton St & Washington Blvd,17,31,41.88338,-87.64117,In Service,1,IN_SERVICE,11,Clinton St & Washington Blvd,,Chicago,60661,109 N Clinton St,,False,2019-02-01 11:50:58,K3_FULL,13010,True
283,LaSalle St & Jackson Blvd,16,35,41.878166,-87.631929,In Service,1,IN_SERVICE,19,LaSalle St & Jackson Blvd,,Chicago,60604,,,False,2019-02-01 11:50:57,K3_FULL,13032,True
287,Franklin St & Monroe St,11,27,41.880317,-87.635185,In Service,1,IN_SERVICE,16,Franklin St & Monroe St,,Chicago,60606,,,False,2019-02-01 11:51:31,K3_FULL,13057,True
id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,status,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,kioskType,landMark,is_renting
38,Clark St & Lake St,16,27,41.88602082773,-87.6308760584,In Service,1,IN_SERVICE,10,Clark St & Lake St,,Chicago,60601,,,False,2019-02-01 11:48:53,K3_FULL,15547,True
81,Daley Center Plaza,12,39,41.884241,-87.629634,In Service,1,IN_SERVICE,27,Daley Center Plaza,,Chicago,60601,,,False,2019-02-01 11:52:28,K3_FULL,13023,True
